id,Neighbourhood or locality,location,Zip,Type,Subtype,Price,Transaction Type,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface,Garden,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
10351964,,la%20louvi%C3%A8re%20str%C3%A9py-bracquegnies,7110,house,house,240000,for sale,4.0,152  m² square meters,Installed,,,,100  m²  square meters,,594  m²  square meters,907  m²  square meters,3.0,No,As new
10350923,,vis%C3%A9,4600,house,house,245000,for sale,4.0,131  m² square meters,Semi equipped,,,,20  m²  square meters,,74  m²  square meters,675  m²  square meters,3.0,,To be done up
9964122,,tubize,1480,house,mixed use building,249000,for sale,2.0,120  m² square meters,Semi equipped,No,,,,,,316  m²  square meters,2.0,No,Good
10543403,,oudenaarde,9700,house,house,249000,for sale,3.0,215  m² square meters,Semi equipped,,,Yes,,,,411  m²  square meters,3.0,,To be done up
10329933,,amay,4540,house,house,249500,for sale,2.0,125  m² square meters,Installed,,,,20  m²  square meters,,1337  m²  square meters,1440  m²  square meters,3.0,,Good
10524755,,pont%20de%20bonne,4577,house,house,259000,for sale,4.0,200  m² square meters,Semi equipped,,,,30  m²  square meters,,70  m²  square meters,250  m²  square meters,4.0,,Good
10517753,,pont%20de%20bonne,4577,house,mixed use building,259000,for sale,4.0,200  m² square meters,Semi equipped,,,,30  m²  square meters,,70  m²  square meters,250  m²  square meters,4.0,,Good
10516616,Hannut et 5 kms,geer,4250,house,town house,265000,for sale,3.0,145  m² square meters,,No,,,,,900  m²  square meters,1532  m²  square meters,4.0,No,To renovate
10438278,Zone Province de Liège,liege,4020,house,mixed use building,275000,for sale,4.0,115  m² square meters,Installed,No,,,25  m²  square meters,,,135  m²  square meters,2.0,,To renovate
10496227,,huy,4500,house,apartment block,275000,for sale,6.0,315  m² square meters,Semi equipped,,,,,,,123  m²  square meters,2.0,,Good
10485534,,huy,4500,house,house,275000,for sale,6.0,315  m² square meters,Semi equipped,,,,,,,123  m²  square meters,2.0,,Good
10534892,,ronse,9600,house,house,275000,for sale,3.0,110  m² square meters,Installed,,,Yes,,,,272  m²  square meters,2.0,,Good
10415027,Grand Liège,beyne-heusay,4610,house,house,280000,for sale,3.0,200  m² square meters,Installed,No,,,28  m²  square meters,,140  m²  square meters,319  m²  square meters,2.0,,Good
10527779,,glons,4690,house,house,280000,for sale,3.0,155  m² square meters,Installed,,,,,,,851  m²  square meters,4.0,,Good
10508524,Zone Centre Province du Luxembourg,bouillon%20-%20bellevaux,6830,house,house,289000,for sale,5.0,221  m² square meters,Semi equipped,No,,,50  m²  square meters,,1500  m²  square meters,2339  m²  square meters,3.0,No,Good
10526306,Oost- Vlaanderen,lede,9340,house,house,289000,for sale,2.0,,USA hyper equipped,No,,Yes,,,,561  m²  square meters,4.0,,To be done up
10302325,,hakendover,3300,house,house,295000,for sale,4.0,223  m² square meters,Installed,,,,,,,874  m²  square meters,2.0,,Good
10334705,,clavier,4560,house,house,295000,for sale,4.0,150  m² square meters,Semi equipped,,,Yes,,,750  m²  square meters,1871  m²  square meters,4.0,,As new
10464316,,musson,6750,house,house,295000,for sale,4.0,128  m² square meters,Semi equipped,,,,17  m²  square meters,Yes,,185  m²  square meters,3.0,,To renovate
10525303,,bissegem,8501,house,house,295000,for sale,3.0,155  m² square meters,Semi equipped,,,Yes,,,,465  m²  square meters,3.0,,To renovate
10003436,Vlaamse Ardennen,ronse,9600,house,mixed use building,295000,for sale,5.0,,Installed,No,,,10  m²  square meters,,,480  m²  square meters,2.0,No,To be done up
10538941,,tubize,1480,house,house,299000,for sale,3.0,188  m² square meters,Installed,No,,,49  m²  square meters,,168  m²  square meters,266  m²  square meters,2.0,No,To be done up
10461532,Brabant flamand,grimbergen,1853,house,house,299000,for sale,2.0,110  m² square meters,Not installed,No,,,20  m²  square meters,,20  m²  square meters,120  m²  square meters,3.0,,Good
10283811,,seraing,4100,house,house,299000,for sale,3.0,137  m² square meters,Hyper equipped,No,,,30  m²  square meters,,203  m²  square meters,370  m²  square meters,3.0,No,As new
10478013,,huy,4500,house,house,299000,for sale,4.0,231  m² square meters,Installed,,,,19  m²  square meters,,658  m²  square meters,893  m²  square meters,4.0,,Good
10311392,,vise,4600,house,house,299000,for sale,5.0,171  m² square meters,Installed,,,,30  m²  square meters,Yes,,257  m²  square meters,3.0,,Just renovated
10549310,,gembloux,5030,house,house,300000,for sale,3.0,152  m² square meters,Semi equipped,,,,30  m²  square meters,,800  m²  square meters,1191  m²  square meters,3.0,,Good
10483677,Oost- Vlaanderen,erpe-mere,9420,house,house,307900,for sale,4.0,190  m² square meters,Hyper equipped,,,Yes,,,400  m²  square meters,660  m²  square meters,3.0,No,Good
10461527,,desselgem,8792,house,house,313500,for sale,3.0,140  m² square meters,Installed,,,,,,,1461  m²  square meters,4.0,,Good
9928136,Château,seneffe,7180,house,villa,315000,for sale,3.0,174  m² square meters,Semi equipped,,1.0,,67  m²  square meters,Yes,,2129  m²  square meters,4.0,,To renovate
10305505,,nandrin,4550,house,house,319000,for sale,3.0,165  m² square meters,Semi equipped,,,,50  m²  square meters,,750  m²  square meters,1311  m²  square meters,4.0,,Good
10502676,,hulshout,2235,house,house,329000,for sale,3.0,186  m² square meters,Semi equipped,,,,7  m²  square meters,,112  m²  square meters,290  m²  square meters,3.0,,Good
10543076,Herent Groot,herent,3020,house,house,329000,for sale,3.0,129  m² square meters,Installed,,,,,,,76  m²  square meters,2.0,,Good
10348420,,huy,4500,house,apartment block,329000,for sale,4.0,201  m² square meters,Installed,,,,,,,110  m²  square meters,2.0,,Good
10542253,9120 Beveren met deelgemeenten,beveren%20melsele,9120,house,house,329000,for sale,3.0,167  m² square meters,Hyper equipped,No,,,15  m²  square meters,,100  m²  square meters,184  m²  square meters,2.0,,As new
10512077,,villers-le-bouillet,4530,house,house,329500,for sale,4.0,160  m² square meters,Semi equipped,,1.0,Yes,,Yes,,800  m²  square meters,4.0,,As new
10410046,,lessines,7864,house,exceptional property,329500,for sale,4.0,220  m² square meters,Semi equipped,No,,,75  m²  square meters,,800  m²  square meters,1513  m²  square meters,4.0,No,Good
10408170,,rumst,2840,house,house,330000,for sale,3.0,180  m² square meters,Semi equipped,,,,20  m²  square meters,,450  m²  square meters,700  m²  square meters,3.0,,To renovate
10547506,Zone Province de Liège,aywaille,4920,house,house,330000,for sale,3.0,103  m² square meters,Installed,No,,,21  m²  square meters,,740  m²  square meters,826  m²  square meters,4.0,No,Good
10521394,,waregem,8790,house,mixed use building,335000,for sale,3.0,175  m² square meters,Installed,,,Yes,,,,282  m²  square meters,3.0,,Good
10521393,,waregem,8790,house,house,335000,for sale,3.0,175  m² square meters,Installed,,,Yes,,,,282  m²  square meters,3.0,,Good
10543548,,wetteren,9230,house,house,335000,for sale,3.0,105  m² square meters,Installed,,,,,,528  m²  square meters,670  m²  square meters,3.0,,To renovate
10527453,Centre,genappe,1470,house,apartment block,349000,for sale,4.0,160  m² square meters,Semi equipped,,,,26  m²  square meters,,,124  m²  square meters,2.0,,As new
10525653,Centre,genappe,1470,house,house,349000,for sale,4.0,160  m² square meters,Semi equipped,,,,26  m²  square meters,,,124  m²  square meters,2.0,,As new
10549170,,mechelen,2800,house,house,349000,for sale,2.0,135  m² square meters,Installed,,,,2  m²  square meters,,43  m²  square meters,106  m²  square meters,2.0,,Good
10264018,,courcelles,6180,house,house,349000,for sale,3.0,170  m² square meters,Hyper equipped,No,,,60  m²  square meters,,400  m²  square meters,730  m²  square meters,3.0,No,As new
10503243,,braine-le-comte,7090,house,house,350000,for sale,4.0,287  m² square meters,Hyper equipped,No,,,30  m²  square meters,,130  m²  square meters,395  m²  square meters,3.0,No,As new
10545547,,flobecq,7880,house,house,350000,for sale,3.0,190  m² square meters,Installed,,,Yes,,,,630  m²  square meters,3.0,,Good
10546638,,mechelen,2800,house,house,359000,for sale,4.0,151  m² square meters,Installed,,,,30  m²  square meters,Yes,,97  m²  square meters,2.0,,Good
10526305,Oost- Vlaanderen,lede,9340,house,town house,359000,for sale,3.0,250  m² square meters,Hyper equipped,,,,30  m²  square meters,,260  m²  square meters,369  m²  square meters,2.0,No,As new
10474736,,lembeek,1502,house,house,369000,for sale,4.0,326  m² square meters,Installed,,,,,Yes,,435  m²  square meters,2.0,,Good
10299898,,stekene,9190,house,house,369000,for sale,5.0,200  m² square meters,Semi equipped,,,,,,,537  m²  square meters,4.0,,Good
10203477,,bassilly,7830,house,house,370000,for sale,4.0,160  m² square meters,Installed,No,,Yes,,Yes,,1200  m²  square meters,4.0,,As new
10341869,,heist-op-den-berg,2220,house,house,374000,for sale,3.0,145  m² square meters,Installed,,,,24  m²  square meters,Yes,,922  m²  square meters,4.0,,
10461662,,affligem,1790,house,house,375000,for sale,3.0,200  m² square meters,Semi equipped,No,,,30  m²  square meters,,800  m²  square meters,1041  m²  square meters,3.0,,To renovate
10549507,,hoeselt,3730,house,house,379000,for sale,3.0,183  m² square meters,,,,Yes,,,2682  m²  square meters,2682  m²  square meters,4.0,,To be done up
10546634,,putte,2580,house,house,385000,for sale,3.0,213  m² square meters,Installed,,,,,Yes,,2108  m²  square meters,4.0,,To be done up
10487393,,ronse,9600,house,country cottage,395000,for sale,3.0,147  m² square meters,Installed,,,Yes,,Yes,,3535  m²  square meters,4.0,,To renovate
10337003,,taviers,5310,house,house,399000,for sale,5.0,423  m² square meters,Semi equipped,No,,,,,517  m²  square meters,696  m²  square meters,4.0,No,Good
10491984,,meslin-l%27ev%C3%AAque,7822,house,villa,399000,for sale,3.0,366  m² square meters,USA uninstalled,,1.0,,60  m²  square meters,Yes,,1813  m²  square meters,4.0,,To be done up
10548769,,westrem,9230,house,house,399000,for sale,3.0,136  m² square meters,Installed,,1.0,,50  m²  square meters,,789  m²  square meters,983  m²  square meters,4.0,,To be done up
10531275,Oost- Vlaanderen,lede,9340,house,house,399000,for sale,4.0,182  m² square meters,USA hyper equipped,No,,,34  m²  square meters,,240  m²  square meters,602  m²  square meters,4.0,,Good
10453964,,walhain,1457,house,house,400000,for sale,4.0,180  m² square meters,Semi equipped,,,,,Yes,,420  m²  square meters,4.0,,Good
10457990,Liège et 15kms,bassenge,4690,house,villa,400000,for sale,5.0,275  m² square meters,Installed,No,,Yes,,,1890  m²  square meters,2240  m²  square meters,4.0,,Good
10486406,Regio Tienen,tienen,3300,house,mansion,408000,for sale,3.0,236  m² square meters,USA installed,No,,,18  m²  square meters,,23  m²  square meters,130  m²  square meters,2.0,No,As new
10406085,,charleroi%20jumet,6040,house,apartment block,415000,for sale,4.0,150  m² square meters,Installed,No,,,,,,652  m²  square meters,3.0,,Good
10540474,,beersel,1650,house,house,420000,for sale,3.0,170  m² square meters,Semi equipped,,,Yes,,,,656  m²  square meters,4.0,,To renovate
10538214,,alsemberg,1652,house,house,420000,for sale,3.0,170  m² square meters,Semi equipped,,,Yes,,,,656  m²  square meters,4.0,,To renovate
10398641,,arlon,6700,house,house,420000,for sale,3.0,181  m² square meters,Installed,,,,,Yes,,365  m²  square meters,2.0,,Good
10517551,,vrasene,9120,house,house,420000,for sale,4.0,197  m² square meters,Semi equipped,,,,,,285  m²  square meters,531  m²  square meters,4.0,,Good
10497688,,broechem,2520,house,house,435000,for sale,3.0,130  m² square meters,Semi equipped,,,,30  m²  square meters,,,578  m²  square meters,4.0,,Good
10546107,,tollembeek,1570,house,house,439000,for sale,3.0,185  m² square meters,Installed,,,Yes,,,,1895  m²  square meters,4.0,,To be done up
10302472,,affligem,1790,house,house,439000,for sale,4.0,180  m² square meters,Hyper equipped,No,,,30  m²  square meters,,300  m²  square meters,336  m²  square meters,2.0,,As new
10492502,,boutersem,3370,house,exceptional property,439000,for sale,4.0,400  m² square meters,Hyper equipped,No,,,40  m²  square meters,,,532  m²  square meters,4.0,No,Good
10370929,Zone Centre Province du Luxembourg,libin,6890,house,exceptional property,439000,for sale,6.0,290  m² square meters,Hyper equipped,No,,,50  m²  square meters,,2000  m²  square meters,2132  m²  square meters,3.0,Yes,As new
10260404,Ste-Barbe,nivelles,1400,house,mixed use building,440000,for sale,5.0,190  m² square meters,Hyper equipped,,1.0,Yes,,Yes,,664  m²  square meters,4.0,,To be done up
10258322,Ste-Barbe,nivelles,1400,house,villa,440000,for sale,5.0,190  m² square meters,Hyper equipped,,1.0,,10  m²  square meters,,553  m²  square meters,664  m²  square meters,4.0,,To be done up
10550944,Zone Centre Province du Luxembourg,habay%20marbehan,6720,house,house,440000,for sale,6.0,255  m² square meters,USA installed,No,,Yes,,,,774  m²  square meters,4.0,Yes,Good
10536041,,willebroek,2830,house,house,447000,for sale,4.0,,Installed,,1.0,,13  m²  square meters,,422  m²  square meters,758  m²  square meters,4.0,,To be done up
10541707,Bruxelles,uccle,1180,house,house,449000,for sale,4.0,150  m² square meters,Installed,No,,Yes,,,47  m²  square meters,110  m²  square meters,3.0,No,Good
10275462,,rixensart,1330,house,villa,450000,for sale,5.0,293  m² square meters,Installed,,,Yes,,,,639  m²  square meters,4.0,,To renovate
10130870,,amay,4540,house,house,450000,for sale,3.0,340  m² square meters,Installed,,,,,,,255  m²  square meters,2.0,,Good
10317864,,lantin,4450,house,villa,460000,for sale,3.0,,Hyper equipped,,1.0,,,,,1450  m²  square meters,4.0,,Good
10532181,,mechelen,2800,house,house,463000,for sale,4.0,277  m² square meters,Installed,,,Yes,,,,449  m²  square meters,3.0,,To be done up
10518447,Belgium,woluwe-st-lambert,1200,house,house,465000,for sale,3.0,120  m² square meters,Semi equipped,No,,,20  m²  square meters,,210  m²  square meters,270  m²  square meters,3.0,,To renovate
10551024,,gooik,1755,house,house,465000,for sale,3.0,225  m² square meters,Semi equipped,,,Yes,,,,1606  m²  square meters,4.0,,To be done up
10338356,,marke,8510,house,villa,465000,for sale,3.0,182  m² square meters,Installed,,,,42  m²  square meters,,978  m²  square meters,1144  m²  square meters,4.0,,To be done up
10267316,Brabant Flamand Est,vilvoorde%20koningslo,1800,house,house,469000,for sale,4.0,162  m² square meters,Hyper equipped,No,,,40  m²  square meters,,171  m²  square meters,343  m²  square meters,3.0,,As new
10509341,,mechelen,2800,house,house,479000,for sale,3.0,147  m² square meters,Installed,,,,12  m²  square meters,,,57  m²  square meters,2.0,,Just renovated
10455486,Brussel,sint-joost-ten-node,1210,house,apartment block,480000,for sale,5.0,230  m² square meters,Semi equipped,No,,,16  m²  square meters,,,98  m²  square meters,2.0,No,Good
10538226,Zone Province de Liège,li%C3%A8ge,4030,house,house,480000,for sale,4.0,200  m² square meters,Installed,No,,,120  m²  square meters,,1450  m²  square meters,2183  m²  square meters,4.0,No,Good
10444834,,zaventem%20sint-stevens-woluwe,1932,house,town house,489000,for sale,2.0,120  m² square meters,Hyper equipped,No,,,,,,463  m²  square meters,3.0,No,Good
10380485,,hermee,4680,house,house,489000,for sale,4.0,291  m² square meters,Installed,,,,23  m²  square meters,Yes,,800  m²  square meters,4.0,,As new
10301024,Panier-Vert,nivelles,1400,house,house,490000,for sale,4.0,160  m² square meters,Hyper equipped,,,,30  m²  square meters,,25  m²  square meters,331  m²  square meters,3.0,,Good
10421920,Brussel,watermael-boitsfort,1170,house,house,495000,for sale,4.0,120  m² square meters,USA installed,No,,Yes,,,215  m²  square meters,275  m²  square meters,3.0,,To renovate
10286839,Zone Sud Province du Luxembourg,habay,6720,house,apartment block,495000,for sale,3.0,168  m² square meters,USA installed,No,,,77  m²  square meters,,1365  m²  square meters,1831  m²  square meters,4.0,,Good
10506668,,buvrinnes,7133,house,villa,495000,for sale,5.0,469  m² square meters,Hyper equipped,No,,,42  m²  square meters,,,6250  m²  square meters,4.0,No,As new
10524663,,drongen,9031,house,country cottage,495000,for sale,3.0,116  m² square meters,Semi equipped,,,Yes,,,,903  m²  square meters,4.0,,To renovate
